interaction_id,contact_id,interaction_date,interaction_type,details
375,003XX00000Sr1s6nMm,2022-01-17,meeting,Major gift conversation – preliminary
376,003XX00000Sr1s6nMm,2023-10-20,email_click,Clicked journal article link
377,003XX00000Sr1s6nMm,2024-04-17,email_click,Clicked journal article link
378,003XX00000Sr1s6nMm,2021-08-27,event_attended,Virtual Symposium on Culture & Democracy
379,003XX00000Sr1s6nMm,2021-05-29,phone_call,Left voicemail
380,003XX00000Sr1s6nMm,2024-01-27,phone_call,Left voicemail
381,003XX00000Sr1s6nMm,2024-11-30,event_attended,Homecoming Reception 2023
382,003XX00000Sr1s6nMm,2025-08-20,phone_call,Outreach about Planned Giving Society
383,003XX000001uiOwxRp,2025-12-30,event_attended,Spring Gala 2022
384,003XX000001uiOwxRp,2024-03-02,mail_sent,Annual Fund appeal letter
385,003XX000000Ac6C5lv,2020-02-03,mail_sent,Annual Fund appeal letter
386,003XX000000Ac6C5lv,2020-06-04,email_click,Clicked donate button
387,003XX000000Ac6C5lv,2022-06-18,email_open,Annual event invitation
388,003XX000000Ac6C5lv,2020-10-25,phone_call,Outreach about Planned Giving Society
389,003XX0000046XhR4yX,2021-03-07,meeting,Stewardship call – discussed giving impact
390,003XX0000046XhR4yX,2021-11-21,email_open,Annual Fund thank-you
391,003XX0000046XhR4yX,2025-03-03,phone_call,Follow-up on lapsed donor reengagement
392,003XX0000046XhR4yX,2020-01-12,email_open,Journal issue announcement
393,003XX0000046XhR4yX,2023-12-19,email_open,Annual event invitation
394,003XX0000046XhR4yX,2020-03-15,email_open,
395,003XX000004ZbZTYHA,2020-10-11,meeting,Introductory meeting with development director
396,003XX00000HAkh6Su4,2023-10-25,meeting,Introductory meeting with development director
397,003XX00000HAkh6Su4,2025-04-03,email_click,Clicked journal article link
398,003XX00000HAkh6Su4,2021-03-24,email_open,Annual event invitation
399,003XX00000HAkh6Su4,2024-04-19,event_attended,Virtual Symposium on Culture & Democracy
400,003XX00000HAkh6Su4,2025-04-27,meeting,Introductory meeting with development director
401,003XX00000HAkh6Su4,2024-01-25,email_open,Spring fundraising newsletter
402,003XX00000HAkh6Su4,2020-10-26,mail_sent,Hedgehog Review print copy
403,003XX00000HAkh6Su4,2022-05-27,mail_sent,Stewardship impact report
404,003XX00000HAkh6Su4,2021-09-17,event_attended,Homecoming Reception 2023
405,003XX00000HAkh6Su4,2022-05-30,mail_sent,Annual Fund appeal letter
406,003XX00000HAkh6Su4,2021-08-02,meeting,Phone meeting rescheduled
407,003XX00000HAkh6Su4,2023-04-26,email_open,Annual Fund thank-you
408,003XX00000HAkh6Su4,2020-12-22,email_open,Annual Fund thank-you
409,003XX00000HAkh6Su4,2023-05-26,mail_sent,Stewardship impact report
410,003XX00000y7KTwsnR,2023-07-05,phone_call,Follow-up on lapsed donor reengagement
411,003XX00000y7KTwsnR,2022-05-15,email_open,
412,003XX00000y7KTwsnR,2020-01-06,phone_call,Thank-you call after Year-End gift
413,003XX00000y7KTwsnR,2021-07-04,event_attended,Spring Gala 2023
414,003XX00000uIJjj2Jt,2022-12-03,email_open,Journal issue announcement
415,003XX00000uIJjj2Jt,2020-04-07,meeting,Major gift conversation – preliminary
416,003XX00000X4gV1edl,2025-06-23,email_click,Clicked journal article link
417,003XX00000X4gV1edl,2022-08-20,meeting,Phone meeting rescheduled
418,003XX00000X4gV1edl,2022-09-30,email_click,Clicked event registration link
419,003XX00000X4gV1edl,2023-09-19,email_click,Clicked donate button
420,003XX00000zlL3l2gu,2024-07-24,mail_sent,Planned giving brochure
421,003XX00000zlL3l2gu,2023-06-12,email_click,Clicked donate button
422,003XX00000zlL3l2gu,2024-07-21,mail_sent,Planned giving brochure
423,003XX00000zlL3l2gu,2025-01-19,email_open,Journal issue announcement
424,003XX00000zlL3l2gu,2020-08-11,phone_call,Outreach about Planned Giving Society
425,003XX000001aWRquZw,2024-01-25,mail_sent,Hedgehog Review print copy
426,003XX000001aWRquZw,2024-08-05,phone_call,Follow-up on lapsed donor reengagement
427,003XX000001aWRquZw,2021-01-11,email_open,Year-End Appeal 2023
428,003XX000001aWRquZw,2023-05-17,phone_call,Left voicemail
429,003XX000001aWRquZw,2025-04-07,email_click,
430,003XX000001aWRquZw,2023-07-04,meeting,Cultivation lunch
431,003XX000001aWRquZw,2024-11-19,email_open,Year-End Appeal 2023
432,003XX000001aWRquZw,2022-03-20,phone_call,Left voicemail
433,003XX000001aWRquZw,2022-02-22,phone_call,Thank-you call after Year-End gift
434,003XX00000ifVHfPhx,2024-01-20,mail_sent,Stewardship impact report
435,003XX00000ifVHfPhx,2020-12-17,mail_sent,Stewardship impact report
436,003XX00000ifVHfPhx,2024-06-23,email_click,Clicked event registration link
437,003XX00000ifVHfPhx,2025-04-01,meeting,Major gift conversation – preliminary
438,003XX00000ifVHfPhx,2026-02-18,email_click,Clicked journal article link
439,003XX00000ifVHfPhx,2021-07-03,mail_sent,Holiday card
440,003XX00000ifVHfPhx,2021-01-17,email_click,
441,003XX00000ifVHfPhx,2022-12-17,event_attended,Virtual Symposium on Culture & Democracy
442,003XX00000OdmWeNrX,2023-07-09,phone_call,
443,003XX00000tp6rEKGD,2025-07-19,email_open,Journal issue announcement
444,003XX00000tp6rEKGD,2021-01-01,email_click,Clicked event registration link
445,003XX00000tp6rEKGD,2024-05-23,meeting,Phone meeting rescheduled
446,003XX00000tp6rEKGD,2021-08-01,email_click,Clicked event registration link
447,003XX00000tp6rEKGD,2023-12-30,email_click,Clicked journal article link
448,003XX00000tp6rEKGD,2020-02-01,email_open,Annual event invitation
449,003XX00000JAgvIRhq,2022-03-19,phone_call,Thank-you call after Year-End gift
450,003XX00000JAgvIRhq,2020-01-23,email_click,Clicked journal article link
451,003XX00000JAgvIRhq,2025-05-13,meeting,Introductory meeting with development director
452,003XX00000JAgvIRhq,2020-09-12,event_attended,Book Launch event
453,003XX00000JAgvIRhq,2024-10-28,email_open,Spring fundraising newsletter
454,003XX00000JAgvIRhq,2025-10-10,email_click,
455,003XX00000JAgvIRhq,2021-03-18,phone_call,Thank-you call after Year-End gift
456,003XX00000stOJeVTx,2025-07-26,email_click,Clicked journal article link
457,003XX00000uiHdSWDp,2025-05-31,meeting,Major gift conversation – preliminary
458,003XX00000uiHdSWDp,2024-07-16,email_open,Annual Fund thank-you
459,003XX00000uiHdSWDp,2021-12-13,event_attended,Spring Gala 2023
460,003XX00000qWI3ebSr,2020-06-05,event_attended,Spring Gala 2022
461,003XX00000C6LBGLBn,2024-03-19,mail_sent,Annual Fund appeal letter
462,003XX00000C6LBGLBn,2023-08-11,email_open,
463,003XX00000C6LBGLBn,2023-07-27,meeting,Introductory meeting with development director
464,003XX00000C6LBGLBn,2020-05-27,event_attended,Homecoming Reception 2023
465,003XX00000C6LBGLBn,2021-07-20,meeting,Stewardship call – discussed giving impact
466,003XX00000fjjFcJQ3,2021-03-14,event_attended,Spring Gala 2023
467,003XX00000fjjFcJQ3,2024-02-25,event_attended,Virtual Symposium on Culture & Democracy
468,003XX00000fjjFcJQ3,2021-12-12,phone_call,Thank-you call after Year-End gift
469,003XX00000p98ujFaw,2023-02-22,phone_call,Left voicemail
470,003XX00000p98ujFaw,2025-07-28,mail_sent,Planned giving brochure
471,003XX00000p98ujFaw,2023-08-08,email_open,Spring fundraising newsletter
472,003XX00000p98ujFaw,2025-02-21,meeting,Phone meeting rescheduled
473,003XX00000FM7isC5S,2022-06-01,mail_sent,Annual Fund appeal letter
474,003XX00000FM7isC5S,2023-07-29,meeting,Major gift conversation – preliminary
475,003XX00000FM7isC5S,2020-05-18,mail_sent,Stewardship impact report
476,003XX00000FM7isC5S,2022-07-26,mail_sent,Annual Fund appeal letter
477,003XX00000FM7isC5S,2020-01-20,email_open,Spring fundraising newsletter
478,003XX00000FM7isC5S,2025-06-27,email_open,Journal issue announcement
479,003XX00000FM7isC5S,2025-07-31,mail_sent,Holiday card
480,003XX00000FM7isC5S,2022-06-29,mail_sent,Hedgehog Review print copy
481,003XX00000FM7isC5S,2023-06-04,mail_sent,Holiday card
482,003XX00000kqMIq34a,2024-10-09,event_attended,Virtual Symposium on Culture & Democracy
483,003XX00000kqMIq34a,2020-01-24,phone_call,Outreach about Planned Giving Society
484,003XX00000kqMIq34a,2024-03-16,event_attended,Homecoming Reception 2023
485,003XX00000kqMIq34a,2021-05-04,event_attended,Book Launch event
486,003XX00000kqMIq34a,2026-01-09,meeting,Major gift conversation – preliminary
487,003XX00000kqMIq34a,2024-08-08,event_attended,Virtual Symposium on Culture & Democracy
488,003XX00000wlzsY6jh,2022-05-15,email_click,Clicked donate button
489,003XX00000wlzsY6jh,2023-07-01,event_attended,Spring Gala 2023
490,003XX00000wlzsY6jh,2025-01-13,email_click,Clicked event registration link
491,003XX00000wlzsY6jh,2023-07-08,meeting,Cultivation lunch
492,003XX00000wlzsY6jh,2022-10-04,meeting,Introductory meeting with development director
493,003XX00000wlzsY6jh,2024-03-23,mail_sent,Stewardship impact report
494,003XX00000wlzsY6jh,2026-01-21,event_attended,Book Launch event
495,003XX00000wlzsY6jh,2026-02-09,phone_call,Outreach about Planned Giving Society
496,003XX00000wlzsY6jh,2024-11-15,event_attended,Virtual Symposium on Culture & Democracy
497,003XX00000lPhmizDJ,2025-01-11,email_click,Clicked journal article link
498,003XX00000lPhmizDJ,2021-10-26,meeting,Major gift conversation – preliminary
499,003XX00000lPhmizDJ,2021-03-20,meeting,Major gift conversation – preliminary
500,003XX00000lPhmizDJ,2020-03-09,email_open,Spring fundraising newsletter
501,003XX00000lPhmizDJ,2024-10-31,meeting,Cultivation lunch
502,003XX00000lPhmizDJ,2021-06-04,email_click,Clicked donate button
503,003XX00000lPhmizDJ,2026-01-31,phone_call,Left voicemail
504,003XX00000lPhmizDJ,2024-01-17,email_click,Clicked donate button
505,003XX00000lPhmizDJ,2024-11-14,mail_sent,Planned giving brochure
506,003XX00000lPhmizDJ,2025-05-21,meeting,Cultivation lunch
507,003XX00000lPhmizDJ,2021-11-20,mail_sent,Holiday card
508,003XX00000lPhmizDJ,2021-07-23,mail_sent,Planned giving brochure
509,003XX00000metey2OS,2022-01-23,event_attended,Book Launch event
510,003XX00000metey2OS,2020-07-24,email_open,Annual event invitation
511,003XX00000metey2OS,2022-03-28,email_open,Annual Fund thank-you
512,003XX00000metey2OS,2023-06-11,email_click,Clicked journal article link
513,003XX00000metey2OS,2020-09-18,event_attended,Spring Gala 2022
514,003XX00000metey2OS,2020-12-28,email_open,Spring fundraising newsletter
515,003XX00000zSsThMqx,2022-04-27,mail_sent,Holiday card
516,003XX00000zSsThMqx,2025-10-09,email_open,
517,003XX00000zSsThMqx,2021-05-03,meeting,Major gift conversation – preliminary
518,003XX00000zSsThMqx,2023-03-28,email_open,Annual event invitation
519,003XX00000zSsThMqx,2025-09-22,email_open,Annual Fund thank-you
520,003XX00000zSsThMqx,2022-02-22,event_attended,Spring Gala 2022
521,003XX00000zSsThMqx,2026-02-02,event_attended,Book Launch event
522,003XX00000zSsThMqx,2022-01-05,phone_call,Thank-you call after Year-End gift
523,003XX00000zSsThMqx,2024-02-14,meeting,Cultivation lunch
524,003XX00000zSsThMqx,2024-05-05,mail_sent,Holiday card
525,003XX00000zSsThMqx,2025-03-31,mail_sent,Hedgehog Review print copy
526,003XX00000w2cBdVcK,2022-11-16,email_open,Journal issue announcement
527,003XX00000w2cBdVcK,2021-11-29,email_open,Annual event invitation
528,003XX00000GyvXeoFy,2024-12-29,event_attended,Spring Gala 2022
529,003XX00000GyvXeoFy,2022-10-18,email_open,Spring fundraising newsletter
530,003XX00000GyvXeoFy,2024-04-30,mail_sent,Stewardship impact report
531,003XX00000GyvXeoFy,2024-03-19,email_open,Spring fundraising newsletter
532,003XX00000GyvXeoFy,2021-10-16,mail_sent,Hedgehog Review print copy
533,003XX00000GyvXeoFy,2023-06-26,phone_call,
534,003XX00000GyvXeoFy,2022-09-12,event_attended,Homecoming Reception 2023
535,003XX00000cayXNaAe,2021-03-11,event_attended,Spring Gala 2022
536,003XX00000cayXNaAe,2021-09-03,event_attended,Book Launch event
537,003XX00000cayXNaAe,2023-10-14,phone_call,
538,003XX00000cayXNaAe,2021-12-24,meeting,Introductory meeting with development director
539,003XX00000cayXNaAe,2020-08-18,email_open,Annual Fund thank-you
540,003XX00000cayXNaAe,2022-01-13,phone_call,
541,003XX00000NtVnuHKY,2020-04-13,email_open,Spring fundraising newsletter
542,003XX00000NtVnuHKY,2024-09-27,email_open,
543,003XX00000NtVnuHKY,2022-08-13,event_attended,Homecoming Reception 2023
544,003XX00000NtVnuHKY,2020-10-24,mail_sent,Annual Fund appeal letter
545,003XX00000qVsPCmDk,2022-01-06,event_attended,Virtual Symposium on Culture & Democracy
546,003XX00000qVsPCmDk,2022-06-24,email_click,Clicked journal article link
547,003XX00000qVsPCmDk,2023-03-12,meeting,Major gift conversation – preliminary
548,003XX000005WqYn7Fh,2020-07-10,email_open,Journal issue announcement
549,003XX000005WqYn7Fh,2022-02-12,event_attended,Homecoming Reception 2023
550,003XX000005WqYn7Fh,2023-01-29,event_attended,Spring Gala 2022
551,003XX000005WqYn7Fh,2025-06-11,phone_call,Left voicemail
552,003XX000005WqYn7Fh,2024-04-14,mail_sent,Holiday card
553,003XX000005WqYn7Fh,2022-05-28,meeting,Cultivation lunch
554,003XX000005WqYn7Fh,2025-07-19,email_click,Clicked donate button
555,003XX000005WqYn7Fh,2022-04-22,email_open,Journal issue announcement
556,003XX000005WqYn7Fh,2025-06-26,email_open,Annual Fund thank-you
557,003XX00000zxvkUHIZ,2024-11-01,mail_sent,Planned giving brochure
558,003XX00000zxvkUHIZ,2025-04-15,email_click,
559,003XX00000zxvkUHIZ,2024-09-18,email_open,Journal issue announcement
560,003XX00000zxvkUHIZ,2020-04-13,email_open,Year-End Appeal 2023
561,003XX00000zxvkUHIZ,2022-05-13,phone_call,Follow-up on lapsed donor reengagement
562,003XX00000zxvkUHIZ,2021-04-29,phone_call,Outreach about Planned Giving Society
563,003XX00000zxvkUHIZ,2021-10-18,phone_call,
564,003XX00000zxvkUHIZ,2024-05-14,meeting,Introductory meeting with development director
565,003XX000001XNde3I5,2023-07-05,email_open,Spring fundraising newsletter
566,003XX000001XNde3I5,2024-06-19,meeting,Stewardship call – discussed giving impact
567,003XX000001XNde3I5,2020-11-20,mail_sent,Annual Fund appeal letter
568,003XX000001XNde3I5,2023-07-22,mail_sent,Planned giving brochure
569,003XX000008CdvCgdx,2024-08-09,meeting,Phone meeting rescheduled
570,003XX00000jMqmU5f4,2022-03-08,phone_call,Left voicemail
571,003XX00000jMqmU5f4,2020-06-16,email_open,Annual event invitation
572,003XX00000jMqmU5f4,2020-04-04,meeting,Cultivation lunch
573,003XX00000jMqmU5f4,2023-03-23,mail_sent,Annual Fund appeal letter
574,003XX00000jMqmU5f4,2020-02-19,meeting,Introductory meeting with development director
575,003XX00000jMqmU5f4,2022-12-20,phone_call,Outreach about Planned Giving Society
576,003XX00000jMqmU5f4,2022-08-05,email_open,Annual event invitation
577,003XX00000jMqmU5f4,2022-08-10,email_click,Clicked event registration link
578,003XX00000jMqmU5f4,2022-01-28,email_click,Clicked donate button
579,003XX00000jMqmU5f4,2025-12-09,mail_sent,Stewardship impact report
580,003XX00000jMqmU5f4,2024-04-20,phone_call,Thank-you call after Year-End gift
581,003XX00000E3R7GRre,2022-04-04,meeting,Introductory meeting with development director
582,003XX00000E3R7GRre,2022-03-07,meeting,Phone meeting rescheduled
583,003XX00000E3R7GRre,2025-03-24,event_attended,Book Launch event
584,003XX00000E3R7GRre,2020-03-20,phone_call,
585,003XX00000E3R7GRre,2025-01-23,event_attended,Spring Gala 2022
586,003XX00000E3R7GRre,2021-03-01,mail_sent,Stewardship impact report
587,003XX00000cK5sR80q,2025-04-20,email_open,Annual Fund thank-you
588,003XX00000cK5sR80q,2021-10-20,event_attended,Spring Gala 2023
589,003XX00000cK5sR80q,2020-08-11,meeting,Major gift conversation – preliminary
590,003XX00000t3IiTY0b,2020-02-20,event_attended,Spring Gala 2023
591,003XX00000t3IiTY0b,2026-01-04,phone_call,Thank-you call after Year-End gift
592,003XX00000t3IiTY0b,2022-02-13,meeting,Stewardship call – discussed giving impact
593,003XX00000t3IiTY0b,2024-02-28,phone_call,Thank-you call after Year-End gift
594,003XX00000zlIS9gU5,2020-10-02,mail_sent,Planned giving brochure
595,003XX00000zlIS9gU5,2020-05-30,email_open,Journal issue announcement
596,003XX00000lWdbPq8y,2024-06-06,email_click,
597,003XX00000lWdbPq8y,2023-09-09,phone_call,Follow-up on lapsed donor reengagement
598,003XX00000lWdbPq8y,2023-01-20,phone_call,
599,003XX000000srxZ4HI,2023-12-12,mail_sent,Planned giving brochure
600,003XX000000srxZ4HI,2020-07-23,event_attended,Virtual Symposium on Culture & Democracy
601,003XX00000LpGz8afZ,2023-03-30,email_open,Year-End Appeal 2023
602,003XX00000LpGz8afZ,2023-01-18,event_attended,Homecoming Reception 2023
603,003XX00000LpGz8afZ,2020-08-30,email_open,Annual event invitation
604,003XX000008t3KWMM0,2024-02-03,email_open,Annual event invitation
605,003XX000008t3KWMM0,2025-06-10,mail_sent,Stewardship impact report
606,003XX000008t3KWMM0,2026-02-20,phone_call,Thank-you call after Year-End gift
607,003XX000008t3KWMM0,2020-07-13,email_open,Annual Fund thank-you
608,003XX000008t3KWMM0,2022-07-29,email_click,Clicked donate button
609,003XX000008t3KWMM0,2023-04-16,mail_sent,Planned giving brochure
610,003XX000008t3KWMM0,2023-10-24,event_attended,Spring Gala 2022
611,003XX00000h7Ba4XTX,2022-08-08,meeting,Phone meeting rescheduled
612,003XX000001HKhCoaf,2021-11-26,mail_sent,Hedgehog Review print copy
613,003XX000001HKhCoaf,2024-02-29,email_open,Year-End Appeal 2023
614,003XX000001HKhCoaf,2021-08-05,email_open,Annual event invitation
615,003XX000001HKhCoaf,2024-12-28,mail_sent,Stewardship impact report
616,003XX000001HKhCoaf,2022-03-12,mail_sent,Holiday card
617,003XX000000QRJqOOJ,2023-06-01,email_click,Clicked donate button
618,003XX000000QRJqOOJ,2021-06-12,email_click,Clicked journal article link
619,003XX000000QRJqOOJ,2025-08-31,event_attended,Homecoming Reception 2023
620,003XX000000QRJqOOJ,2022-11-26,meeting,Stewardship call – discussed giving impact
621,003XX000000QRJqOOJ,2021-12-07,email_open,Spring fundraising newsletter
622,003XX000000QRJqOOJ,2022-04-12,email_click,Clicked event registration link
623,003XX000000QRJqOOJ,2021-04-18,meeting,Phone meeting rescheduled
624,003XX000000QRJqOOJ,2025-04-25,mail_sent,Annual Fund appeal letter
625,003XX000000QRJqOOJ,2025-07-13,email_click,Clicked journal article link
626,003XX000000QRJqOOJ,2020-01-04,email_open,Journal issue announcement
627,003XX000000QRJqOOJ,2025-02-10,mail_sent,Hedgehog Review print copy
628,003XX000000QRJqOOJ,2025-03-18,email_click,
629,003XX000000QRJqOOJ,2024-12-28,meeting,Introductory meeting with development director
630,003XX000000QRJqOOJ,2025-07-18,mail_sent,Holiday card
631,003XX000000QRJqOOJ,2021-08-14,email_click,
632,003XX000006NGNRZ1D,2025-05-08,event_attended,Virtual Symposium on Culture & Democracy
