gift_id,contact_id,gift_date,amount,gift_type,campaign
374,003XX000003ZK0LRg4,2019-12-15,75,recurring,Spring Appeal 2022
375,003XX000003ZK0LRg4,2020-02-01,300,recurring,Year-End Appeal 2023
376,003XX000003ZK0LRg4,2020-03-04,250,one_time,Spring Appeal 2023
377,003XX000003ZK0LRg4,2020-05-12,125,recurring,Spring Appeal 2023
378,003XX000003ZK0LRg4,2020-10-15,150,recurring,Year-End Appeal 2021
379,003XX000003ZK0LRg4,2020-10-28,100,one_time,
380,003XX000003ZK0LRg4,2020-11-04,225,recurring,Year-End Appeal 2021
381,003XX000003ZK0LRg4,2020-11-27,175,one_time,Year-End Appeal 2023
382,003XX000003ZK0LRg4,2021-02-20,75,one_time,
383,003XX000003ZK0LRg4,2021-05-16,75,one_time,Annual Fund 2020
384,003XX000003ZK0LRg4,2021-06-26,75,planned_giving,Year-End Appeal 2021
385,003XX000003ZK0LRg4,2021-10-07,100,event,Planned Giving Society
386,003XX000003ZK0LRg4,2021-10-14,450,one_time,Spring Appeal 2023
387,003XX000003ZK0LRg4,2021-10-14,50,one_time,
388,003XX000003ZK0LRg4,2021-10-17,125,planned_giving,
389,003XX000003ZK0LRg4,2021-10-26,175,recurring,Spring Appeal 2022
390,003XX000003ZK0LRg4,2021-10-26,250,recurring,Year-End Appeal 2021
391,003XX000003ZK0LRg4,2021-10-26,650,one_time,Year-End Appeal 2024
392,003XX000003ZK0LRg4,2021-10-26,300,event,Major Gift Initiative 2022
393,003XX000003BHvPKEj,2020-11-23,25,one_time,Annual Fund 2020
394,003XX000003BHvPKEj,2020-11-23,40,one_time,
395,003XX000003BHvPKEj,2021-09-27,25,one_time,
396,003XX000003BHvPKEj,2021-10-09,20.0,one_time,
397,003XX00000E8Q2jLHv,2019-10-20,20.0,recurring,Spring Gala 2023
398,003XX00000E8Q2jLHv,2021-05-14,20.0,recurring,Annual Fund 2023
399,003XX00000E8Q2jLHv,2021-12-11,20.0,one_time,Annual Fund 2021
400,003XX00000E8Q2jLHv,2022-02-11,20.0,one_time,Spring Gala 2022
401,003XX00000EUdRO6xZ,2019-07-27,75,one_time,Annual Fund 2021
402,003XX00000EUdRO6xZ,2021-10-13,75,recurring,Annual Fund 2022
403,003XX00000EUdRO6xZ,2022-01-12,40,one_time,
404,003XX00000EYLvsWwd,2020-11-06,20.0,recurring,Annual Fund 2021
405,003XX00000EYLvsWwd,2020-11-21,20.0,one_time,
406,003XX00000EYLvsWwd,2020-12-26,20.0,one_time,Annual Fund 2022
407,003XX00000EYLvsWwd,2021-01-03,20.0,one_time,Spring Appeal 2024
408,003XX00000EYLvsWwd,2022-11-26,20.0,one_time,Spring Gala 2023
409,003XX00000cKH7H1iW,2018-10-19,20.0,one_time,
410,003XX00000cKH7H1iW,2022-09-06,20.0,recurring,Year-End Appeal 2022
411,003XX00000cKH7H1iW,2022-12-11,20.0,one_time,Year-End Appeal 2022
412,003XX00000fJMlUUQH,2011-09-04,20.0,one_time,Spring Appeal 2024
413,003XX00000fJMlUUQH,2011-10-14,20.0,one_time,Major Gift Initiative 2022
414,003XX00000zYz29hgj,2018-12-29,20.0,recurring,Planned Giving Society
415,003XX00000zYz29hgj,2019-03-18,20.0,planned_giving,
416,003XX00000zYz29hgj,2019-08-26,35,one_time,Spring Appeal 2024
417,003XX00000Q6WY442H,2022-11-04,30,recurring,
418,003XX00000Q6WY442H,2022-12-14,75,one_time,Planned Giving Society
419,003XX00000AGuiDfnX,2018-10-20,20.0,one_time,
420,003XX00000AGuiDfnX,2019-03-20,20.0,recurring,
421,003XX00000AGuiDfnX,2019-12-15,20.0,recurring,
422,003XX00000AGuiDfnX,2020-04-01,20.0,one_time,Spring Appeal 2022
423,003XX000009KCtwN4K,2020-10-17,20.0,one_time,
424,003XX000009KCtwN4K,2020-11-16,20.0,recurring,Planned Giving Society
425,003XX000009KCtwN4K,2021-05-06,20.0,one_time,
426,003XX00000S0q4rpFK,2014-12-16,20.0,one_time,Spring Appeal 2023
427,003XX00000S0q4rpFK,2015-11-05,30,recurring,
428,003XX00000S0q4rpFK,2017-09-15,20.0,one_time,Annual Fund 2021
429,003XX00000GbJEvqjs,2022-01-03,20.0,event,
430,003XX00000GbJEvqjs,2023-10-07,20.0,recurring,Spring Gala 2022
431,003XX000009qnEJH67,2018-12-12,20.0,one_time,
432,003XX000009qnEJH67,2019-11-13,20.0,recurring,Major Gift Initiative 2022
433,003XX000009qnEJH67,2020-08-07,20.0,one_time,Spring Gala 2023
434,003XX000009qnEJH67,2022-06-25,20.0,planned_giving,Spring Appeal 2024
435,003XX000009qnEJH67,2023-03-30,20.0,one_time,Annual Fund 2021
436,003XX00000s15l0WFQ,2004-08-18,20.0,one_time,Year-End Appeal 2023
437,003XX00000s15l0WFQ,2005-07-24,20.0,one_time,Annual Fund 2021
438,003XX00000s15l0WFQ,2006-05-23,20.0,one_time,Major Gift Initiative 2022
439,003XX00000s15l0WFQ,2006-10-01,25,one_time,Year-End Appeal 2022
440,003XX00000s15l0WFQ,2007-01-12,20.0,one_time,
441,003XX00000IC9utqIN,2012-07-03,20.0,one_time,
442,003XX00000IC9utqIN,2012-07-03,20.0,event,Major Gift Initiative 2022
443,003XX00000IC9utqIN,2012-07-03,20.0,recurring,Major Gift Initiative 2022
444,003XX00000IC9utqIN,2012-07-03,20.0,one_time,Year-End Appeal 2021
445,003XX00000EcSNM107,2020-07-02,35,one_time,Annual Fund 2023
446,003XX00000EcSNM107,2021-06-10,20.0,one_time,Annual Fund 2023
447,003XX00000HRkbMVOH,2020-09-16,20.0,one_time,Annual Fund 2023
448,003XX00000HRkbMVOH,2020-09-16,20.0,one_time,Year-End Appeal 2023
449,003XX00000knMNZUN2,2021-07-23,20.0,one_time,Annual Fund 2020
450,003XX00000knMNZUN2,2022-08-03,25,recurring,Year-End Appeal 2024
451,003XX00000knMNZUN2,2022-11-06,30,one_time,
452,003XX00000knMNZUN2,2022-11-11,30,one_time,Annual Fund 2021
453,003XX00000qYlV2Ely,2009-10-11,20.0,recurring,Year-End Appeal 2023
454,003XX00000qYlV2Ely,2013-04-16,20.0,one_time,Annual Fund 2022
455,003XX00000qYlV2Ely,2013-12-26,20.0,one_time,
456,003XX00000qYlV2Ely,2017-11-18,20.0,one_time,Major Gift Initiative 2022
457,003XX00000qYlV2Ely,2019-10-19,20.0,one_time,Spring Gala 2022
458,003XX00000gFua0662,2025-10-01,20.0,recurring,Spring Appeal 2024
459,003XX00000gFua0662,2025-10-01,20.0,one_time,Spring Gala 2022
460,003XX00000mHGWqByf,2012-08-14,20.0,one_time,Planned Giving Society
461,003XX00000mHGWqByf,2019-12-08,20.0,one_time,
462,003XX00000mHGWqByf,2023-11-14,45,one_time,Annual Fund 2020
463,003XX00000mHGWqByf,2025-04-05,20.0,event,Annual Fund 2022
464,003XX000003G0yNwwa,2020-11-09,20.0,one_time,Spring Gala 2023
465,003XX000003G0yNwwa,2021-01-13,20.0,recurring,
466,003XX000003G0yNwwa,2021-01-13,20.0,recurring,Major Gift Initiative 2022
467,003XX000003G0yNwwa,2021-01-13,20.0,recurring,Year-End Appeal 2021
468,003XX000009H8YMFLl,2000-11-23,20.0,one_time,Spring Gala 2022
469,003XX000009H8YMFLl,2002-12-24,20.0,one_time,Planned Giving Society
470,003XX000009H8YMFLl,2010-11-27,20.0,planned_giving,
471,003XX00000IBxuemdX,2015-12-17,20.0,one_time,Year-End Appeal 2024
472,003XX00000IBxuemdX,2021-10-14,20.0,one_time,Spring Appeal 2024
473,003XX00000rY6OZwJx,2020-03-25,50,one_time,Spring Appeal 2023
474,003XX00000x6qO0ass,2026-02-24,20.0,one_time,
475,003XX00000x6qO0ass,2026-02-24,20.0,event,Annual Fund 2020
476,003XX00000x6qO0ass,2026-02-24,20.0,recurring,
477,003XX00000zN6h3jGZ,2019-01-13,20.0,one_time,Planned Giving Society
478,003XX00000zN6h3jGZ,2019-12-03,75,one_time,Annual Fund 2023
479,003XX00000gilzuAWO,2025-11-13,75,one_time,Spring Appeal 2022
480,003XX00000gilzuAWO,2026-01-05,20.0,one_time,
481,003XX00000gilzuAWO,2026-01-05,35,recurring,Spring Appeal 2024
482,003XX00000gilzuAWO,2026-01-05,30,event,Annual Fund 2021
483,003XX00000gilzuAWO,2026-01-05,35,one_time,Year-End Appeal 2022
484,003XX00000xKhytLDM,2021-10-06,20.0,recurring,Spring Appeal 2024
485,003XX00000xKhytLDM,2021-10-06,20.0,recurring,Annual Fund 2023
486,003XX00000xKhytLDM,2021-10-06,20.0,recurring,Year-End Appeal 2024
487,003XX00000xKhytLDM,2021-10-06,20.0,one_time,Spring Gala 2023
488,003XX00000NyR6jQPy,2006-12-03,20.0,recurring,Year-End Appeal 2021
489,003XX00000NyR6jQPy,2008-02-02,45,event,
490,003XX00000NyR6jQPy,2009-10-13,20.0,one_time,
491,003XX00000NyR6jQPy,2012-12-10,20.0,one_time,Planned Giving Society
492,003XX00000NyR6jQPy,2014-10-19,20.0,one_time,Spring Gala 2023
493,003XX000001jGEzKNt,2025-10-02,50,recurring,
494,003XX00000mBIVugbP,2010-12-20,125,one_time,Spring Appeal 2022
495,003XX00000mBIVugbP,2019-12-06,125,event,Annual Fund 2020
496,003XX00000kHreBG8H,2015-08-14,30,event,
497,003XX00000DOI0BDQZ,2011-12-16,50,one_time,Spring Appeal 2022
498,003XX00000qyXiSZXG,2015-10-27,20.0,one_time,
499,003XX00000qyXiSZXG,2017-12-02,20.0,recurring,
500,003XX00000qyXiSZXG,2018-10-04,20.0,one_time,Planned Giving Society
501,003XX00000qyXiSZXG,2018-10-09,20.0,one_time,Year-End Appeal 2024
502,003XX00000qyXiSZXG,2021-05-03,20.0,planned_giving,Spring Gala 2022
503,003XX00000jk2wbJG8,2023-06-04,45,one_time,Spring Appeal 2024
504,003XX000006aQfJbJU,2013-12-23,25,planned_giving,
505,003XX000006aQfJbJU,2013-12-24,25,one_time,
506,003XX000004TfYwr4W,2015-07-10,40,one_time,Year-End Appeal 2022
507,003XX00000XQapm4rk,2019-03-01,100,event,Spring Appeal 2023
508,003XX00000ojyS8PC5,2021-10-28,20.0,one_time,Annual Fund 2022
509,003XX00000ojyS8PC5,2021-11-25,20.0,one_time,Annual Fund 2022
510,003XX00000ojyS8PC5,2021-12-24,20.0,event,Spring Gala 2023
511,003XX00000Hh7fPhXm,2024-11-02,20.0,one_time,Spring Appeal 2023
512,003XX00000Hh7fPhXm,2024-11-02,20.0,recurring,Annual Fund 2020
513,003XX00000Hh7fPhXm,2024-11-16,20.0,one_time,Annual Fund 2020
514,003XX00000Hh7fPhXm,2024-12-05,20.0,one_time,Spring Appeal 2022
515,003XX00000Hh7fPhXm,2025-04-07,20.0,planned_giving,Spring Gala 2023
516,003XX00000CcykqAd4,2022-11-10,20.0,event,Year-End Appeal 2023
517,003XX00000CcykqAd4,2022-11-19,20.0,one_time,Spring Gala 2023
518,003XX00000CcykqAd4,2023-08-16,20.0,recurring,
519,003XX00000L3w3W7A1,2012-10-20,35,one_time,Annual Fund 2021
520,003XX00000L3w3W7A1,2013-05-13,40,recurring,Major Gift Initiative 2022
521,003XX00000mA3U84U2,2011-08-06,20.0,one_time,Spring Appeal 2023
522,003XX00000mA3U84U2,2013-02-17,20.0,recurring,Year-End Appeal 2022
523,003XX00000mA3U84U2,2013-10-21,20.0,one_time,Major Gift Initiative 2022
524,003XX00000mA3U84U2,2013-12-17,20.0,recurring,Spring Appeal 2023
525,003XX00000PsCwIFUC,2021-12-05,20.0,planned_giving,Planned Giving Society
526,003XX00000PsCwIFUC,2021-12-05,20.0,one_time,Year-End Appeal 2023
527,003XX00000PsCwIFUC,2021-12-17,20.0,recurring,Annual Fund 2021
528,003XX00000PsCwIFUC,2023-03-01,20.0,recurring,Annual Fund 2021
529,003XX00000PsCwIFUC,2023-03-01,20.0,recurring,Spring Gala 2023
530,003XX00000IKI2HSJN,2020-12-14,75,one_time,Planned Giving Society
531,003XX000005Etb4iTM,2018-11-14,35,one_time,Annual Fund 2023
532,003XX000005Etb4iTM,2021-12-07,20.0,one_time,Year-End Appeal 2021
533,003XX000005Etb4iTM,2022-10-16,25,one_time,Spring Gala 2023
534,003XX00000yzMCAHYV,2022-12-31,20.0,planned_giving,Annual Fund 2020
535,003XX00000yzMCAHYV,2022-12-31,40,one_time,Annual Fund 2021
536,003XX00000Jy9nLtVD,2019-12-19,20.0,one_time,Annual Fund 2020
537,003XX00000Jy9nLtVD,2022-05-24,30,recurring,Planned Giving Society
538,003XX000003rTHFvUL,2022-12-15,125,one_time,Annual Fund 2022
539,003XX00000Q4xChc6x,2016-06-14,50,one_time,Annual Fund 2020
540,003XX00000Q4xChc6x,2017-11-01,50,one_time,Spring Appeal 2024
541,003XX00000wdJf5LTC,2018-09-25,20.0,one_time,Annual Fund 2020
542,003XX00000wdJf5LTC,2018-10-26,20.0,event,Planned Giving Society
543,003XX00000wdJf5LTC,2019-11-11,20.0,one_time,
544,003XX00000wdJf5LTC,2019-11-16,20.0,one_time,Annual Fund 2021
545,003XX00000wdJf5LTC,2024-01-19,20.0,one_time,Year-End Appeal 2021
546,003XX000002aBqKAA6,2021-11-05,20.0,recurring,Spring Appeal 2022
547,003XX00000Z3eFCusz,2016-12-16,20.0,recurring,Spring Gala 2022
548,003XX00000Z3eFCusz,2016-12-22,20.0,recurring,Annual Fund 2022
549,003XX00000Z3eFCusz,2017-05-14,20.0,recurring,Year-End Appeal 2021
550,003XX00000Z3eFCusz,2017-05-14,20.0,one_time,
551,003XX00000hTeFIUVG,2025-01-09,50,one_time,
552,003XX000000CTFbTdv,2024-12-24,30,recurring,
553,003XX000000CTFbTdv,2025-10-17,20.0,one_time,Annual Fund 2023
554,003XX000000CTFbTdv,2026-02-23,20.0,one_time,
555,003XX00000xddAzaTD,2020-09-06,20.0,one_time,Annual Fund 2022
556,003XX00000xddAzaTD,2021-03-19,20.0,one_time,
557,003XX00000xddAzaTD,2021-06-27,20.0,one_time,
558,003XX00000xddAzaTD,2021-10-10,20.0,one_time,
559,003XX00000xddAzaTD,2021-10-15,20.0,recurring,Annual Fund 2022
560,003XX00000bktl30zy,2026-02-11,20.0,one_time,Spring Appeal 2022
561,003XX00000bktl30zy,2026-02-11,20.0,one_time,Spring Gala 2023
562,003XX00000bktl30zy,2026-02-11,20.0,one_time,Spring Appeal 2022
563,003XX00000nKGdCTia,2022-12-07,20.0,one_time,Annual Fund 2021
564,003XX00000nKGdCTia,2023-05-22,20.0,event,
565,003XX00000nKGdCTia,2023-09-10,20.0,planned_giving,Spring Gala 2022
566,003XX00000SsMEVrwe,2020-10-27,20.0,one_time,
567,003XX00000SsMEVrwe,2021-03-01,20.0,event,
568,003XX00000SsMEVrwe,2021-10-01,20.0,one_time,Year-End Appeal 2022
569,003XX00000SsMEVrwe,2021-12-19,20.0,one_time,Planned Giving Society
570,003XX00000SsMEVrwe,2022-11-21,20.0,one_time,Annual Fund 2023
571,003XX00000kwO3ZIjM,2024-10-18,20.0,one_time,
572,003XX00000fqPHGz7F,2023-03-18,20.0,planned_giving,
573,003XX00000fqPHGz7F,2023-05-13,20.0,recurring,Planned Giving Society
574,003XX00000fqPHGz7F,2023-11-15,35,recurring,Spring Gala 2022
575,003XX00000KDaBFigc,2025-11-20,20.0,recurring,
576,003XX00000KDaBFigc,2025-11-20,20.0,event,
577,003XX00000KDaBFigc,2025-11-20,20.0,one_time,
578,003XX000007T0QV7F9,2023-12-22,300,one_time,
579,003XX000008HTQMDt2,2011-12-07,20.0,one_time,Spring Gala 2023
580,003XX000008HTQMDt2,2012-10-21,20.0,recurring,Planned Giving Society
581,003XX000008HTQMDt2,2012-10-21,20.0,one_time,Annual Fund 2020
582,003XX00000BZQvVGGC,2005-01-20,20.0,one_time,Year-End Appeal 2024
583,003XX00000BZQvVGGC,2007-11-21,20.0,recurring,
584,003XX00000BZQvVGGC,2010-08-07,20.0,one_time,
585,003XX00000BZQvVGGC,2010-08-07,20.0,one_time,Major Gift Initiative 2022
586,003XX00000kcoZwGnY,2022-10-01,20.0,one_time,Major Gift Initiative 2022
587,003XX00000kcoZwGnY,2022-11-14,20.0,one_time,Spring Appeal 2022
588,003XX00000kcoZwGnY,2022-12-04,20.0,one_time,Year-End Appeal 2021
589,003XX00000kcoZwGnY,2023-10-19,20.0,one_time,Annual Fund 2021
590,003XX00000kcoZwGnY,2024-02-14,20.0,one_time,Annual Fund 2020
591,003XX000000rpXKKQu,2014-11-21,30,recurring,Spring Appeal 2023
592,003XX00000cMDK6JGv,2021-06-12,20.0,one_time,Annual Fund 2021
593,003XX00000cMDK6JGv,2021-06-12,20.0,recurring,
594,003XX00000NHyJRb84,2006-06-26,20.0,event,Spring Appeal 2024
595,003XX00000NHyJRb84,2007-03-17,20.0,event,Annual Fund 2020
596,003XX00000NHyJRb84,2008-11-22,20.0,one_time,
597,003XX00000NHyJRb84,2008-12-27,20.0,one_time,Year-End Appeal 2023
598,003XX00000NHyJRb84,2009-07-16,20.0,recurring,
599,003XX00000kBsfhSAu,2009-04-16,50,recurring,Planned Giving Society
600,003XX00000MdTXJ4Xk,2019-10-12,20.0,recurring,Spring Gala 2023
601,003XX00000MdTXJ4Xk,2020-10-11,20.0,event,
602,003XX00000MdTXJ4Xk,2021-01-23,20.0,recurring,Year-End Appeal 2021
603,003XX00000MdTXJ4Xk,2021-07-12,25,planned_giving,Planned Giving Society
604,003XX00000MdTXJ4Xk,2021-07-12,20.0,event,
605,003XX000003TIDKGVO,2002-04-10,20.0,recurring,
606,003XX000003TIDKGVO,2005-11-15,20.0,one_time,
607,003XX000003TIDKGVO,2006-02-24,20.0,recurring,
608,003XX000003TIDKGVO,2008-11-14,20.0,one_time,Annual Fund 2020
609,003XX000003TIDKGVO,2008-12-07,20.0,recurring,
610,003XX00000aF26KchR,2022-08-08,20.0,one_time,
611,003XX00000aF26KchR,2022-10-18,20.0,one_time,
612,003XX00000aF26KchR,2022-10-19,20.0,one_time,Year-End Appeal 2024
613,003XX00000rCKibQQv,2020-12-06,75,one_time,Planned Giving Society
614,003XX00000AgUrozXR,2025-05-12,20.0,one_time,
615,003XX00000AgUrozXR,2025-06-11,20.0,planned_giving,Spring Appeal 2024
616,003XX00000AgUrozXR,2025-10-28,20.0,one_time,
617,003XX00000AgUrozXR,2025-11-24,20.0,event,Planned Giving Society
618,003XX00000AgUrozXR,2025-12-25,20.0,one_time,Year-End Appeal 2022
619,003XX00000KdYACIBm,2011-02-28,20.0,one_time,Annual Fund 2023
620,003XX00000KdYACIBm,2013-11-12,20.0,recurring,
621,003XX00000KdYACIBm,2016-11-15,20.0,one_time,Spring Gala 2022
622,003XX00000KdYACIBm,2016-12-24,45,planned_giving,
623,003XX00000A4SXIvqC,2024-02-04,100,recurring,Annual Fund 2021
624,003XX00000AAESoocY,2010-04-03,20.0,one_time,
625,003XX00000AAESoocY,2010-11-24,20.0,recurring,Spring Appeal 2023
626,003XX00000AAESoocY,2011-02-06,20.0,one_time,
627,003XX00000AAESoocY,2012-10-15,20.0,recurring,Spring Gala 2023
628,003XX00000AAESoocY,2012-11-02,20.0,one_time,Planned Giving Society
629,003XX00000mQ4Y4j8w,2017-12-04,20.0,one_time,Spring Appeal 2023
630,003XX00000mQ4Y4j8w,2020-11-06,20.0,event,Major Gift Initiative 2022
631,003XX00000mQ4Y4j8w,2023-02-24,20.0,planned_giving,Spring Gala 2022
632,003XX00000mQ4Y4j8w,2023-10-20,40,recurring,
633,003XX00000NFjp7JUm,2020-08-12,30,one_time,Year-End Appeal 2022
634,003XX00000X8CyiVAV,2011-11-03,20.0,one_time,Year-End Appeal 2023
635,003XX00000X8CyiVAV,2012-08-01,25,one_time,
636,003XX00000X8CyiVAV,2016-11-11,20.0,one_time,Spring Gala 2022
637,003XX00000X8CyiVAV,2017-11-03,20.0,recurring,Planned Giving Society
638,003XX00000X8CyiVAV,2020-12-28,20.0,planned_giving,Planned Giving Society
639,003XX000001qqInMbD,2022-04-06,75,one_time,
640,003XX000001qqInMbD,2023-04-13,35,recurring,
641,003XX000003FnQAhH1,2014-09-13,20.0,recurring,Annual Fund 2020
642,003XX000003FnQAhH1,2014-12-17,20.0,event,Year-End Appeal 2022
643,003XX000002iMTlQpc,2022-02-07,20.0,one_time,Annual Fund 2022
644,003XX000002iMTlQpc,2023-10-31,20.0,recurring,Planned Giving Society
645,003XX000002iMTlQpc,2023-10-31,20.0,event,Spring Appeal 2024
646,003XX000005Js1oCOL,2021-09-10,20.0,event,
647,003XX000005Js1oCOL,2021-11-27,20.0,one_time,Annual Fund 2021
648,003XX000005Js1oCOL,2022-01-28,20.0,recurring,Year-End Appeal 2023
649,003XX0000058rjejhR,2022-11-01,20.0,one_time,Annual Fund 2022
650,003XX0000058rjejhR,2022-12-24,20.0,one_time,
651,003XX0000058rjejhR,2023-02-24,20.0,recurring,Spring Appeal 2022
652,003XX0000058rjejhR,2023-07-11,20.0,recurring,Year-End Appeal 2022
653,003XX0000058rjejhR,2023-10-23,20.0,recurring,Spring Appeal 2024
654,003XX00000jWSujh1Q,2015-11-02,20.0,recurring,Spring Appeal 2022
655,003XX00000jWSujh1Q,2016-10-09,25,one_time,Annual Fund 2021
656,003XX00000jWSujh1Q,2018-07-09,20.0,one_time,Spring Gala 2023
657,003XX00000jWSujh1Q,2020-12-20,35,recurring,
658,003XX00000jWSujh1Q,2023-06-12,20.0,one_time,Annual Fund 2021
659,003XX00000KxUDlhBl,2013-10-09,20.0,recurring,
660,003XX00000KxUDlhBl,2013-12-27,20.0,one_time,Year-End Appeal 2022
661,003XX00000KxUDlhBl,2014-10-05,35,recurring,Planned Giving Society
662,003XX00000KxUDlhBl,2018-02-13,20.0,one_time,Major Gift Initiative 2022
663,003XX00000cEkTliSf,2020-11-23,20.0,one_time,Annual Fund 2020
664,003XX00000cEkTliSf,2021-10-17,20.0,recurring,Spring Appeal 2024
665,003XX00000cEkTliSf,2021-10-28,20.0,recurring,Spring Appeal 2023
666,003XX00000cEkTliSf,2021-12-15,20.0,one_time,Annual Fund 2020
667,003XX00000cEkTliSf,2022-05-20,20.0,one_time,Year-End Appeal 2023
668,003XX00000aSZdyBvO,2006-11-11,20.0,event,Spring Gala 2023
669,003XX00000aSZdyBvO,2007-10-08,20.0,one_time,Annual Fund 2021
670,003XX00000aSZdyBvO,2007-10-08,20.0,event,Annual Fund 2022
671,003XX00000aSZdyBvO,2008-01-21,20.0,event,Annual Fund 2020
672,003XX00000aSZdyBvO,2008-05-08,20.0,event,
673,003XX00000MebB9ksH,2021-05-07,20.0,one_time,Year-End Appeal 2021
674,003XX00000MebB9ksH,2021-05-07,20.0,one_time,Year-End Appeal 2022
675,003XX00000MebB9ksH,2021-05-07,20.0,one_time,Spring Appeal 2024
676,003XX00000MebB9ksH,2021-05-07,20.0,recurring,Year-End Appeal 2022
677,003XX00000G3fMcBBx,2002-06-24,20.0,planned_giving,
678,003XX00000G3fMcBBx,2003-10-01,20.0,recurring,Year-End Appeal 2022
679,003XX00000G3fMcBBx,2003-12-16,20.0,one_time,
680,003XX00000G3fMcBBx,2006-11-07,20.0,recurring,Annual Fund 2023
681,003XX00000oMqhGCix,2019-11-09,150,one_time,Year-End Appeal 2021
682,003XX00000oMqhGCix,2020-03-09,50,recurring,Year-End Appeal 2024
683,003XX00000oMqhGCix,2023-08-22,50,event,Spring Gala 2022
684,003XX00000e6kMhDUd,2024-12-28,75,one_time,Spring Gala 2023
685,003XX00000BG9rVb64,2020-09-16,20.0,recurring,Year-End Appeal 2021
686,003XX00000BG9rVb64,2020-09-30,20.0,one_time,
687,003XX00000OuX3FTbF,2025-09-02,20.0,one_time,Year-End Appeal 2021
688,003XX00000OuX3FTbF,2025-10-12,25,recurring,Spring Gala 2023
689,003XX00000qk3XN1zY,2011-04-27,20.0,event,Major Gift Initiative 2022
690,003XX00000qk3XN1zY,2012-06-25,20.0,one_time,Spring Appeal 2023
691,003XX00000qk3XN1zY,2013-04-16,20.0,one_time,Year-End Appeal 2023
692,003XX00000qk3XN1zY,2013-04-16,20.0,one_time,Year-End Appeal 2023
693,003XX00000qk3XN1zY,2013-04-16,20.0,recurring,Spring Appeal 2022
694,003XX00000FrThZEsD,2015-09-02,20.0,recurring,
695,003XX00000FrThZEsD,2016-01-03,20.0,recurring,
696,003XX00000FrThZEsD,2017-10-04,20.0,one_time,Spring Appeal 2023
697,003XX00000FrThZEsD,2019-07-07,20.0,recurring,Spring Appeal 2024
698,003XX00000pRCC2pIh,2020-04-12,20.0,recurring,Spring Appeal 2024
699,003XX00000pRCC2pIh,2020-04-12,20.0,recurring,Spring Gala 2023
700,003XX00000f8FkHTpl,2022-10-19,20.0,one_time,Annual Fund 2022
701,003XX00000f8FkHTpl,2023-04-15,20.0,recurring,Year-End Appeal 2024
702,003XX00000f8FkHTpl,2023-04-15,20.0,one_time,Year-End Appeal 2024
703,003XX00000f8FkHTpl,2023-04-15,20.0,one_time,Annual Fund 2023
704,003XX00000f8FkHTpl,2023-04-15,20.0,recurring,Annual Fund 2020
705,003XX00000dgAflPvo,2023-11-03,35,one_time,
706,003XX00000dgAflPvo,2023-12-01,20.0,event,Planned Giving Society
707,003XX00000dgAflPvo,2024-01-28,20.0,recurring,
708,003XX00000dgAflPvo,2024-01-28,20.0,one_time,
709,003XX00000O5DIiVVp,2018-12-06,175,recurring,
710,003XX00000LsVS7Qu8,2022-11-26,20.0,one_time,
711,003XX00000LsVS7Qu8,2023-03-06,20.0,recurring,Year-End Appeal 2022
712,003XX00000LsVS7Qu8,2023-03-06,20.0,event,Spring Appeal 2024
713,003XX00000gsnN0Ojp,2024-10-21,20.0,one_time,Annual Fund 2022
714,003XX00000gsnN0Ojp,2024-10-21,25,one_time,Year-End Appeal 2023
715,003XX00000A6GxZFSm,2021-11-16,20.0,one_time,Spring Appeal 2024
716,003XX00000A6GxZFSm,2022-02-10,20.0,recurring,Annual Fund 2020
717,003XX00000A6GxZFSm,2022-07-21,20.0,one_time,Annual Fund 2022
